ID,image_id,category_id,bbox,score
4167,27206,2,"[0.079, 267.586, 24.56, 57.435]",0.7549
4168,27206,2,"[467.162, 254.929, 44.526, 187.766]",0.7317400000000001
4169,27206,2,"[110.611, 259.938, 17.954, 35.085]",0.5592
4170,27206,2,"[3.076, 267.629, 50.974, 53.302]",0.38417
4171,27206,2,"[191.489, 261.537, 17.08, 18.69]",0.36519
4172,27206,2,"[266.901, 248.243, 18.492, 48.931]",0.33907000000000004
4173,21101,2,"[352.156, 237.762, 147.937, 139.177]",0.9284
4174,21101,2,"[1.9180000000000001, 238.495, 85.441, 118.87]",0.92639
4175,21101,2,"[313.928, 247.519, 55.518, 86.523]",0.76578
4176,21101,2,"[81.747, 267.777, 25.662, 39.954]",0.7234
4177,21101,2,"[287.764, 231.8, 48.265, 87.325]",0.68906
4178,21101,2,"[103.059, 268.568, 22.974, 33.687]",0.58857
4179,21101,2,"[120.066, 266.39, 19.922, 31.444]",0.52259
4180,21101,2,"[284.276, 239.263, 36.829, 78.592]",0.43267000000000005
4181,21101,2,"[190.686, 264.139, 18.639, 20.127]",0.41848
4182,21101,2,"[272.101, 249.101, 23.763, 57.206]",0.28836
4183,21101,2,"[279.117, 249.937, 20.208, 58.485]",0.25669000000000003
4184,29175,2,"[23.221, 269.734, 50.877, 50.859]",0.88331
4185,29175,2,"[69.358, 263.476, 38.772, 44.818]",0.8750100000000001
4186,29175,2,"[449.511, 240.115, 60.868, 204.439]",0.8392600000000001
4187,29175,2,"[0.887, 265.925, 27.024, 67.905]",0.8360200000000001
4188,29175,2,"[368.146, 240.593, 126.322, 142.204]",0.8222400000000001
4189,29175,2,"[318.21, 232.535, 86.22, 106.024]",0.7891800000000001
4190,29175,2,"[290.955, 250.832, 38.297, 69.49]",0.7769600000000001
4191,29175,2,"[189.357, 261.846, 22.02, 21.688]",0.69035
4192,29175,2,"[103.792, 267.98, 22.645, 33.977]",0.64885
4193,29175,2,"[274.251, 257.443, 25.831, 45.619]",0.47859
4194,29175,2,"[317.211, 230.916, 54.005, 111.027]",0.38073
4195,29175,2,"[130.818, 268.508, 15.346, 28.151]",0.31914000000000003
4196,29175,2,"[208.518, 260.967, 14.17, 22.073]",0.26643
4197,29175,2,"[15.618, 265.935, 40.842, 66.455]",0.25961
4198,29175,2,"[7.537, 264.751, 35.763, 64.571]",0.23731000000000002
4199,14381,2,"[181.368, 248.821, 37.093, 52.776]",0.8663500000000001
4200,14381,2,"[81.64, 267.987, 29.174, 31.197]",0.8294400000000001
4201,14381,2,"[333.808, 258.343, 39.14, 18.986]",0.65988
4202,14381,1,"[221.5, 260.392, 8.302, 21.804]",0.39843
4203,14381,2,"[176.82, 257.076, 12.573, 27.803]",0.32231000000000004
4204,14381,2,"[460.258, 242.645, 36.017, 20.667]",0.23412000000000002
4205,14064,2,"[168.465, 246.114, 39.9, 56.322]",0.8900600000000001
4206,14064,2,"[75.167, 261.171, 38.625, 36.116]",0.77941
4207,14064,2,"[157.406, 256.251, 17.08, 28.613]",0.61301
4208,14064,2,"[413.139, 255.427, 32.414, 26.034]",0.5793
4209,14064,2,"[439.445, 250.727, 72.003, 35.999]",0.5492100000000001
4210,14064,3,"[242.326, 257.906, 9.664, 26.944]",0.46346000000000004
4211,14064,2,"[378.415, 257.32, 27.294, 25.522]",0.39033
4212,14064,2,"[321.222, 256.88, 32.778, 23.363]",0.36666000000000004
4213,14064,2,"[8.841, 272.099, 28.025, 23.903]",0.26809
4214,14064,1,"[241.243, 256.872, 11.314, 28.647]",0.26041000000000003
4215,11058,2,"[120.394, 238.8, 67.073, 75.277]",0.8934000000000001
4216,11058,3,"[291.385, 245.2, 11.777, 48.597]",0.6599100000000001
4217,11058,3,"[306.212, 260.494, 8.119, 33.009]",0.59699
4218,11058,2,"[0.012, 269.954, 16.121, 46.453]",0.5628000000000001
4219,11058,2,"[388.584, 255.791, 41.855, 29.7]",0.42905000000000004
4220,11058,3,"[11.747, 264.537, 8.777, 33.735]",0.36660000000000004
4221,11058,3,"[291.573, 252.194, 20.329, 40.667]",0.28648
4222,11058,3,"[0.53, 267.084, 14.357, 50.187]",0.27812000000000003
4223,11058,3,"[7.842, 263.179, 12.947, 44.024]",0.25913
4224,19329,3,"[401.171, 207.056, 28.81, 141.789]",0.8428100000000001
4225,19329,2,"[212.192, 254.71, 17.661, 25.74]",0.78359
4226,3017,2,"[218.172, 253.295, 15.513, 23.307]",0.7376600000000001
4227,3017,3,"[287.083, 241.76, 13.228, 50.656]",0.57171
4228,3017,1,"[285.445, 242.169, 16.427, 51.424]",0.43062000000000006
4229,3017,2,"[384.146, 247.979, 30.949, 28.795]",0.30146
4230,3017,2,"[209.662, 256.09, 10.075, 15.27]",0.26262
4231,23139,2,"[219.849, 255.974, 16.618, 22.787]",0.74894
4232,23139,3,"[305.19, 240.507, 18.002, 62.049]",0.66246
4233,23139,2,"[203.603, 257.761, 13.102, 17.52]",0.5562400000000001
4234,23139,3,"[26.549, 262.596, 8.498, 36.778]",0.44585
4235,23139,2,"[385.743, 249.18, 39.849, 27.778]",0.34103000000000006
4236,26649,2,"[227.942, 247.825, 18.281, 24.443]",0.75199
4237,26649,2,"[188.579, 252.971, 17.052, 20.789]",0.70279
4238,26649,3,"[442.346, 190.41, 38.991, 174.251]",0.67888
4239,26649,2,"[210.523, 255.069, 12.294, 15.314]",0.43498000000000003
4240,26649,2,"[214.984, 251.066, 30.444, 20.006]",0.22790000000000002
4241,29298,2,"[75.004, 248.64, 57.155, 58.174]",0.9032
4242,29298,2,"[155.409, 256.246, 28.678, 30.315]",0.847
4243,29298,2,"[252.329, 248.082, 18.584, 25.97]",0.7009000000000001
4244,29298,2,"[478.52, 239.994, 33.377, 37.454]",0.4307
4245,29298,1,"[142.595, 255.72, 9.269, 29.708]",0.42850000000000005
4246,29298,3,"[130.855, 253.446, 6.775, 27.038]",0.279
4247,3722,2,"[0.552, 244.916, 32.969, 99.288]",0.8978800000000001
4248,3722,2,"[108.68, 260.072, 42.106, 41.92]",0.8744700000000001
4249,3722,2,"[256.026, 253.453, 19.346, 26.075]",0.79583
4250,3722,2,"[469.862, 247.628, 42.138, 40.425]",0.34636
4251,3722,3,"[297.884, 255.012, 7.624, 22.304]",0.23701000000000003
4252,1342,2,"[260.458, 245.373, 24.99, 33.446]",0.8281900000000001
4253,1342,3,"[388.411, 226.061, 14.723, 84.854]",0.70325
4254,1342,1,"[219.039, 246.664, 13.163, 50.072]",0.65678
4255,1342,1,"[182.744, 253.205, 9.407, 28.837]",0.63805
4256,1342,3,"[104.737, 255.459, 8.874, 36.126]",0.6098100000000001
4257,1342,3,"[117.819, 254.352, 8.742, 36.619]",0.5702900000000001
4258,1342,3,"[143.881, 253.467, 8.963, 29.241]",0.37743000000000004
4259,1342,1,"[296.983, 248.971, 7.44, 22.747]",0.33163000000000004
4260,1342,1,"[118.421, 252.098, 9.255, 40.304]",0.26898
4261,1342,3,"[297.055, 249.279, 7.196, 21.978]",0.25417
4262,28973,2,"[252.342, 246.977, 26.285, 36.206]",0.8666800000000001
4263,28973,1,"[158.805, 245.552, 14.194, 68.271]",0.70679
4264,28973,1,"[122.627, 254.603, 11.712, 38.258]",0.65585
4265,28973,3,"[0.0, 258.372, 8.895, 57.702]",0.56255
4266,28973,1,"[90.542, 258.415, 10.072, 31.762]",0.44304000000000004
4267,28973,3,"[19.248, 256.329, 12.294, 61.437]",0.42844000000000004
4268,28973,1,"[18.054, 256.158, 12.911, 63.213]",0.41749
4269,28973,3,"[90.386, 257.418, 9.768, 32.604]",0.32137000000000004
4270,28973,1,"[0.0, 258.372, 8.895, 57.702]",0.22774000000000003
4271,17909,2,"[197.076, 245.99, 37.519, 50.749]",0.9126900000000001
4272,17909,3,"[21.561, 257.119, 12.183, 64.868]",0.7562
4273,17909,3,"[8.24, 257.159, 12.852, 64.02]",0.6242800000000001
4274,17909,3,"[457.887, 235.99, 25.576, 79.169]",0.53478
4275,17909,3,"[9.432, 259.447, 23.552, 61.315]",0.32024
4276,17909,1,"[54.791, 275.387, 26.381, 31.861]",0.27954
4277,28240,2,"[182.287, 243.497, 37.625, 56.15]",0.91656
4278,28240,2,"[238.797, 263.263, 11.253, 13.72]",0.36229000000000006
4279,29727,2,"[130.84, 235.907, 49.872, 74.149]",0.9086700000000001
4280,29727,2,"[218.253, 263.062, 10.731, 13.167]",0.22568000000000002
4281,16884,2,"[0.161, 228.403, 77.343, 115.298]",0.933
4282,16884,2,"[195.089, 268.554, 10.53, 13.08]",0.62633
4283,16884,2,"[396.74, 252.76, 30.528, 26.291]",0.31204000000000004
4284,25160,2,"[182.955, 267.219, 10.885, 13.251]",0.53142
4285,25160,2,"[444.815, 250.513, 44.264, 35.673]",0.29354
4286,25160,2,"[253.538, 260.85, 19.873, 16.248]",0.24677000000000002
4287,28630,2,"[161.758, 266.091, 12.36, 15.193]",0.66649
4288,28630,2,"[77.585, 267.454, 20.515, 16.337]",0.32641000000000003
4289,28630,2,"[440.952, 248.305, 44.434, 24.706]",0.31492000000000003
4290,28630,3,"[235.357, 259.928, 7.419, 20.932]",0.22677000000000003
4291,25134,2,"[149.993, 267.642, 14.71, 15.105]",0.6973100000000001
4292,25134,2,"[44.929, 270.609, 31.728, 16.452]",0.6024700000000001
4293,25134,3,"[243.056, 263.067, 8.434, 22.32]",0.32492000000000004
4294,25134,1,"[243.222, 263.685, 8.127, 21.696]",0.27865
4295,25134,2,"[432.642, 244.663, 38.257, 32.386]",0.24912
4296,26480,2,"[72.466, 256.648, 38.022, 33.828]",0.8867800000000001
4297,26480,2,"[301.502, 251.072, 75.976, 43.985]",0.8448700000000001
4298,26480,3,"[142.609, 233.612, 24.396, 72.991]",0.69772
4299,26480,2,"[382.078, 251.2, 49.596, 28.989]",0.5962500000000001
4300,26480,2,"[419.665, 245.688, 34.9, 28.447]",0.30834
4301,26480,3,"[460.418, 243.311, 11.301, 39.466]",0.30060000000000003
4302,29533,2,"[180.535, 227.49, 37.742, 52.138]",0.87165
4303,29533,2,"[122.505, 241.191, 16.096, 19.764]",0.79242
4304,29533,2,"[85.906, 240.046, 25.457, 18.005]",0.54185
4305,29533,2,"[426.912, 224.466, 51.377, 27.547]",0.41726
4306,29533,2,"[312.882, 238.883, 27.453, 17.525]",0.30299000000000004
4307,29533,2,"[489.461, 229.201, 21.692, 32.315]",0.23551000000000002
4308,19865,2,"[179.974, 230.674, 39.432, 53.829]",0.8604400000000001
4309,19865,2,"[129.153, 241.965, 14.47, 17.031]",0.7463500000000001
4310,19865,2,"[398.223, 231.027, 35.942, 19.802]",0.44681000000000004
4311,19865,2,"[372.935, 235.069, 29.298, 19.15]",0.40844
4312,19865,2,"[86.47, 238.625, 24.895, 17.465]",0.32195
4313,20069,2,"[199.486, 247.04, 53.594, 76.318]",0.90619
4314,20069,2,"[63.616, 276.237, 45.715, 48.777]",0.8917700000000001
4315,20069,2,"[129.128, 279.236, 32.824, 40.357]",0.8581000000000001
4316,20069,8,"[169.263, 105.495, 12.656, 39.39]",0.7495700000000001
4317,20069,3,"[450.22, 245.224, 13.451, 64.515]",0.72611
4318,20069,1,"[409.902, 226.638, 27.575, 94.183]",0.65529
4319,20069,1,"[483.351, 216.753, 25.423, 99.471]",0.6502600000000001
4320,20069,5,"[399.513, 189.985, 12.464, 39.138]",0.5873900000000001
4321,20069,5,"[247.157, 108.596, 13.714, 41.154]",0.52695
4322,20069,3,"[451.15, 246.554, 19.836, 62.28]",0.45407000000000003
4323,20069,3,"[462.596, 243.403, 13.0, 65.227]",0.42665000000000003
4324,20069,3,"[433.902, 247.461, 13.749, 60.599]",0.30125
4325,20069,4,"[247.198, 107.902, 13.051, 42.024]",0.2881
4326,20069,2,"[102.157, 280.562, 17.413, 20.111]",0.28682
4327,20069,4,"[399.073, 189.454, 12.197, 38.886]",0.25041
4328,20069,3,"[475.919, 233.795, 14.825, 76.461]",0.24483000000000002
4329,20069,3,"[464.311, 239.39, 20.099, 70.279]",0.2437
4330,19729,2,"[184.278, 230.91, 66.253, 96.553]",0.91085
4331,19729,2,"[82.975, 279.571, 36.434, 33.535]",0.87102
4332,19729,2,"[154.09, 275.543, 25.097, 31.259]",0.8498600000000001
4333,19729,2,"[127.659, 271.81, 23.881, 31.831]",0.80915
4334,19729,8,"[185.114, 147.561, 9.681000000000001, 30.657]",0.75346
4335,19729,11,"[298.93, 4.181, 213.07, 412.763]",0.6889500000000001
4336,19729,5,"[243.262, 150.708, 9.79, 29.801]",0.6657200000000001
4337,19729,8,"[45.536, 224.367, 8.694, 26.993]",0.5243300000000001
4338,19729,2,"[125.449, 271.527, 43.379, 33.701]",0.39797000000000005
4339,19729,4,"[45.627, 224.396, 8.653, 27.039]",0.23456000000000002
4340,21027,2,"[269.573, 237.098, 64.166, 78.593]",0.91563
4341,21027,2,"[244.642, 261.957, 24.166, 29.261]",0.84569
4342,21027,2,"[40.855, 271.047, 20.019, 17.763]",0.5392300000000001
4343,21027,3,"[25.6, 261.972, 6.88, 31.484]",0.50887
4344,21027,3,"[14.064, 263.668, 8.667, 31.627]",0.48741000000000007
4345,21027,2,"[219.514, 264.926, 11.787, 15.181]",0.38477000000000006
4346,21027,2,"[61.568, 270.9, 23.283, 17.27]",0.29945000000000005
4347,21027,3,"[21.502, 263.585, 9.725, 30.79]",0.24596
4348,21314,2,"[259.966, 225.295, 68.206, 85.337]",0.82106
4349,21314,2,"[235.755, 250.02, 21.591, 29.262]",0.8126200000000001
4350,11732,2,"[252.279, 227.319, 67.182, 86.57]",0.90785
4351,11732,2,"[232.573, 257.03, 21.652, 28.164]",0.7707600000000001
4352,13648,2,"[268.078, 229.857, 68.186, 90.09]",0.9212
4353,13648,1,"[410.968, 234.601, 25.207, 102.003]",0.84394
4354,13648,2,"[252.891, 258.075, 20.586, 28.946]",0.74046
4355,13648,2,"[444.759, 246.769, 44.642, 33.407]",0.7029200000000001
4356,13648,2,"[156.211, 262.716, 13.623, 18.433]",0.5217900000000001
4357,13648,2,"[223.439, 260.755, 12.582, 17.097]",0.40196000000000004
4358,13648,2,"[221.878, 254.498, 13.381, 22.688]",0.3808
4359,13648,11,"[219.522, 252.329, 14.41, 21.828]",0.2894
4360,28197,2,"[263.365, 224.491, 82.297, 101.211]",0.91622
4361,28197,2,"[237.153, 254.772, 25.082, 32.536]",0.8057900000000001
4362,28197,11,"[191.029, 243.244, 17.412, 30.966]",0.6803600000000001
4363,28197,2,"[211.255, 254.122, 15.548, 19.384]",0.62231
4364,28197,2,"[141.618, 258.999, 13.179, 16.091]",0.5825100000000001
4365,28197,11,"[230.208, 236.47, 16.789, 34.378]",0.50021
4366,28197,2,"[190.66, 251.871, 17.091, 23.432]",0.41555000000000003
4367,28197,2,"[189.834, 248.388, 32.481, 26.226]",0.24594000000000002
4368,28197,3,"[83.092, 258.359, 8.951, 30.647]",0.24523000000000003
4369,28197,7,"[223.803, 221.188, 6.263, 15.721]",0.24017000000000002
4370,200,2,"[327.124, 171.091, 182.841, 221.791]",0.9320900000000001
4371,200,2,"[260.815, 243.465, 44.274, 53.26]",0.89707
4372,200,2,"[145.551, 253.666, 33.767, 39.236]",0.8718600000000001
4373,200,2,"[201.726, 240.821, 29.741, 40.222]",0.85845
4374,200,11,"[155.999, 223.136, 37.993, 58.272]",0.8537300000000001
4375,200,11,"[239.431, 212.405, 39.93, 66.066]",0.81818
4376,200,2,"[23.858, 259.781, 44.275, 27.241]",0.802
4377,200,8,"[196.582, 195.244, 7.252, 18.168]",0.56869
4378,200,11,"[257.46, 241.046, 46.645, 54.377]",0.22928
4379,26566,2,"[93.896, 257.378, 59.701, 66.644]",0.9171400000000001
4380,26566,2,"[280.989, 244.953, 66.862, 71.958]",0.9170100000000001
4381,26566,11,"[128.525, 207.333, 54.244, 94.16]",0.8773000000000001
4382,26566,2,"[197.674, 243.503, 41.278, 54.319]",0.85914
4383,26566,11,"[255.883, 200.709, 47.953, 88.896]",0.8507300000000001
4384,26566,2,"[448.327, 197.867, 62.703, 281.159]",0.7371200000000001
4385,26566,2,"[347.344, 229.384, 51.358, 35.562]",0.71748
4386,26566,7,"[232.462, 192.045, 7.109, 17.181]",0.60338
4387,26566,3,"[361.992, 239.566, 9.167, 28.51]",0.36367000000000005
4388,26566,2,"[429.486, 237.64, 30.14, 20.516]",0.31042000000000003
4389,26566,2,"[182.762, 242.888, 17.939, 45.303]",0.30411000000000005
4390,26566,2,"[241.912, 248.221, 15.501, 29.039]",0.28721
4391,26566,2,"[182.085, 256.166, 14.798, 33.94]",0.27168000000000003
4392,26566,3,"[351.372, 239.729, 11.143, 31.268]",0.26298000000000005
4393,26566,3,"[358.12, 235.702, 13.223, 35.278]",0.25958000000000003
4394,6902,2,"[153.065, 208.282, 85.669, 128.367]",0.92678
4395,6902,2,"[351.688, 209.456, 160.312, 223.438]",0.9240100000000001
4396,6902,11,"[256.598, 127.912, 118.967, 181.971]",0.9209700000000001
4397,6902,11,"[0.0, 104.336, 125.829, 249.863]",0.91049
4398,6902,2,"[119.3, 245.338, 37.993, 52.058]",0.8502000000000001
4399,6902,2,"[238.325, 251.424, 17.715, 23.545]",0.6260100000000001
4400,6902,5,"[183.584, 163.1, 7.567, 21.609]",0.44073
4401,6902,7,"[225.852, 161.848, 7.122, 21.624]",0.34596000000000005
4402,6902,4,"[183.628, 163.608, 7.684, 22.182]",0.27427
4403,6902,4,"[225.733, 161.543, 6.856, 21.708]",0.25212
4404,26681,2,"[121.922, 199.891, 127.71, 172.039]",0.9461
4405,26681,11,"[0.0, 61.878, 111.189, 310.794]",0.87324
4406,26681,11,"[260.437, 94.174, 171.904, 239.276]",0.8529200000000001
4407,26681,2,"[436.748, 245.458, 75.252, 244.368]",0.83838
4408,26681,2,"[102.281, 248.932, 31.211, 56.732]",0.6738400000000001
4409,26681,4,"[182.596, 159.726, 8.141, 23.853]",0.6219300000000001
4410,26681,3,"[440.651, 234.332, 11.526, 55.453]",0.5613400000000001
4411,26681,7,"[228.47, 162.694, 7.271, 20.869]",0.5527700000000001
4412,26681,3,"[451.992, 233.241, 11.135, 54.527]",0.5277200000000001
4413,26681,11,"[430.155, 220.39, 39.795, 34.574]",0.51351
4414,26681,3,"[434.082, 235.806, 11.867, 54.65]",0.33363000000000004
4415,26681,3,"[440.762, 235.475, 19.99, 52.023]",0.31883
4416,26681,3,"[427.508, 237.304, 12.933, 53.377]",0.30669
4417,26681,3,"[425.369, 238.229, 10.971, 52.594]",0.29358
4418,26681,3,"[437.196, 238.517, 12.265, 50.77]",0.25312
4419,26681,5,"[182.723, 159.781, 7.62, 23.306]",0.24955000000000002
4420,26681,3,"[456.245, 234.301, 11.736, 52.676]",0.22783000000000003
4421,26681,3,"[439.374, 228.604, 27.038, 51.692]",0.22769000000000003
4422,21157,2,"[360.859, 234.705, 114.111, 73.348]",0.8948800000000001
4423,21157,2,"[31.758, 256.906, 43.747, 40.261]",0.84172
4424,21157,2,"[471.133, 234.43, 40.627, 59.482]",0.7980100000000001
4425,21157,3,"[10.417, 222.528, 39.511, 129.431]",0.78732
4426,21157,3,"[7.566, 238.756, 59.519, 95.785]",0.23573000000000002
4427,27218,2,"[100.076, 186.34, 151.067, 199.413]",0.93025
4428,27218,11,"[262.816, 53.557, 204.61, 289.246]",0.9216400000000001
4429,27218,11,"[0.0, 50.777, 112.472, 317.361]",0.8797600000000001
4430,27218,7,"[227.667, 154.533, 7.904, 24.217]",0.73209
4431,27218,4,"[181.048, 153.019, 8.169, 25.384]",0.61753
4432,27218,5,"[180.976, 153.371, 8.046, 25.458]",0.27684000000000003
4433,27218,3,"[463.152, 212.707, 14.865, 69.403]",0.23822000000000002
4434,25310,2,"[51.963, 170.867, 210.161, 265.228]",0.9364800000000001
4435,25310,11,"[270.741, 29.684, 239.867, 327.528]",0.88119
4436,25310,7,"[229.551, 154.977, 7.641, 24.559]",0.6738000000000001
4437,25310,3,"[21.173, 262.008, 9.705, 32.223]",0.62997
4438,25310,4,"[181.825, 152.02, 7.311, 20.233]",0.46983
4439,25310,3,"[39.837, 260.642, 8.217, 33.259]",0.32573
4440,25310,4,"[61.29, 213.182, 10.658, 11.546]",0.31891
4441,25310,3,"[18.429, 260.266, 14.194, 37.06]",0.28585000000000005
4442,14147,2,"[51.06, 169.188, 213.685, 269.94]",0.92837
4443,14147,11,"[268.588, 35.882, 238.251, 319.304]",0.9016200000000001
4444,14147,2,"[0.0, 246.26, 58.399, 107.528]",0.87741
4445,14147,11,"[1.264, 229.093, 44.607, 40.619]",0.77593
4446,14147,7,"[229.957, 154.989, 7.221, 23.425]",0.7236300000000001
4447,14147,2,"[250.032, 245.212, 29.268, 34.205]",0.6513
4448,14147,4,"[182.026, 152.028, 7.332, 20.416]",0.5006200000000001
4449,18851,2,"[50.973, 170.548, 212.019, 265.342]",0.9346000000000001
4450,18851,11,"[270.204, 36.973, 235.898, 318.319]",0.9023300000000001
4451,18851,7,"[230.044, 155.03, 7.384, 23.157]",0.7047500000000001
4452,18851,4,"[181.985, 151.738, 7.507, 20.876]",0.5490400000000001
4453,18851,3,"[22.957, 261.509, 10.11, 32.616]",0.51088
4454,18851,3,"[20.251, 258.574, 14.442, 38.872]",0.34687
4455,18851,1,"[22.378, 260.223, 11.241, 35.472]",0.27378
4456,18851,4,"[61.733, 212.956, 10.124, 11.854]",0.24465
4457,12317,2,"[50.446, 169.995, 212.52, 267.136]",0.9367900000000001
4458,12317,11,"[270.16, 36.035, 236.738, 319.11]",0.9029900000000001
4459,12317,7,"[230.178, 154.841, 7.437, 25.559]",0.66791
4460,12317,2,"[36.109, 261.126, 17.262, 33.494]",0.5804100000000001
4461,12317,4,"[181.745, 152.205, 7.284, 19.673000000000002]",0.5106200000000001
4462,12870,2,"[51.174, 169.76, 211.674, 267.947]",0.9348400000000001
4463,12870,11,"[265.662, 38.442, 229.266, 318.909]",0.90841
4464,12870,7,"[229.984, 154.734, 7.404, 23.806]",0.72496
4465,12870,2,"[256.246, 244.289, 26.647, 35.567]",0.67269
4466,12870,4,"[181.887, 152.298, 6.9190000000000005, 19.086]",0.44972000000000006
4467,29399,2,"[50.889, 171.795, 211.27, 264.324]",0.9357800000000001
4468,29399,11,"[265.512, 51.532, 212.549, 300.702]",0.9070600000000001
4469,29399,7,"[230.097, 155.033, 7.203, 23.633]",0.7119300000000001
4470,29399,3,"[492.778, 217.994, 17.837, 105.442]",0.7093
4471,29399,11,"[472.256, 207.701, 25.98, 30.505]",0.6249100000000001
4472,29399,3,"[477.39, 225.296, 12.717, 61.547]",0.47282
4473,29399,4,"[182.015, 152.508, 6.702, 20.395]",0.40895000000000004
4474,29399,8,"[62.451, 212.29, 7.648, 16.745]",0.37692000000000003
4475,29399,3,"[470.56, 227.913, 14.114, 58.724]",0.27838
4476,29399,3,"[481.046, 222.867, 13.07, 62.483]",0.2524
4477,19121,2,"[52.654, 171.777, 208.822, 264.175]",0.9304500000000001
4478,19121,11,"[263.164, 56.642, 201.66, 292.071]",0.9138100000000001
4479,19121,2,"[425.808, 229.456, 85.384, 247.221]",0.88963
4480,19121,2,"[27.679, 254.694, 27.676, 42.62]",0.6653500000000001
4481,19121,4,"[229.895, 155.604, 8.754, 24.86]",0.60185
4482,19121,4,"[181.947, 152.591, 6.962, 20.838]",0.49408
4483,19121,11,"[459.062, 206.361, 38.088, 40.497]",0.41328000000000004
4484,19121,8,"[61.993, 212.412, 8.349, 16.319]",0.38269000000000003
4485,19121,3,"[23.444, 251.105, 10.053, 39.779]",0.32198000000000004
4486,19121,5,"[230.188, 155.92, 7.757, 24.026]",0.2743
4487,19121,3,"[22.673000000000002, 251.324, 8.742, 29.419]",0.27281
4488,19121,8,"[60.99, 213.054, 10.943, 12.022]",0.25399
4489,19121,7,"[61.891, 215.229, 8.373, 14.849]",0.23215000000000002
4490,14508,2,"[56.507, 174.245, 202.809, 257.644]",0.9313500000000001
4491,14508,11,"[262.962, 57.441, 203.027, 292.18]",0.91334
4492,14508,2,"[424.368, 226.989, 86.775, 251.005]",0.8880500000000001
4493,14508,2,"[0.0, 254.239, 51.78, 52.318]",0.8742200000000001
4494,14508,4,"[229.842, 156.132, 8.738, 24.69]",0.57989
4495,14508,4,"[181.931, 152.485, 6.878, 22.503]",0.5656800000000001
4496,14508,8,"[61.69, 214.572, 8.554, 16.232]",0.49776000000000004
4497,14508,11,"[456.562, 205.86, 44.133, 44.282]",0.43414
4498,14508,3,"[472.656, 228.96, 11.731, 45.773]",0.38658000000000003
4499,14508,3,"[468.769, 228.649, 13.052, 46.491]",0.2979
4500,14508,5,"[229.836, 156.478, 8.636, 24.648]",0.29438000000000003
4501,14508,3,"[482.036, 225.855, 10.984, 35.979]",0.24365000000000003
